,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,r1e88vn4eg69sq,a1,5ef266d7ca856c62e965fa33,sample.transcriptic.aq1e98efavn9bak.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,b80d464c686abcb89e63ab10c8bcd25d8fb8df9e,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e98efavn9bak,4068,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,67800.0,-70240474.76060313,859091.66939392
119,r1e88vn4eg69sq,e7,5ef2678c43d91af4d446f7e2,sample.transcriptic.aq1e98efs6vzhn6.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,1fb780e4a75dd1d4b3228f79d810b69a586c2a62,"UWBF_34316 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,24.0,hour,aq1e98efs6vzhn6,30000,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,11000,200,27-Mar-2020,2727272.72727,-120067375.11777413,1232677.9856394911
120,r1e88vn4eg69sq,f1,5ef26733bab9919c4702dcd2,sample.transcriptic.aq1e98efavrnwpp.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,5,921fc1929952e46acfa3f8703d876c29d8573249,"UWBF_23970 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e98efavrnwpp,8840,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,147333.33333,-314636830.69407034,1103361.033383524
121,r1e88vn4eg69sq,f1,5ef267e19e8d1324b4789ac7,sample.transcriptic.aq1e98efffhsxfb.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,5,3ed65d0b12112ba91626bd8080dd6ca58365819d,"UWBF_23970 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e98efffhsxfb,6616,YS-TS35C-03-27-2020-R5(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,110266.66667,-314636830.69407034,1103361.033383524
122,r1e88vn4eg69sq,f1,5ef266cbca856c62e965fa01,sample.transcriptic.aq1e98efmf9wwyz.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,5,ebf841595e58b530fd08a80e4ffeb0a426796de8,"UWBF_23970 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e98efmf9wwyz,30000,YS-TS35C-03-27-2020-R5(T3),Sytox-YeastGates,SytoxYG-Plate,21000,200,27-Mar-2020,1428571.42857,-314636830.69407034,1103361.033383524
123,r1e88vn4eg69sq,f1,5ef2672bbab9919c4702dca9,sample.transcriptic.aq1e98efs5ymkda.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,5,e964cbfafea8f8ac19bcbb1a0e3751519c53feba,"UWBF_23970 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,aq1e98efs5ymkda,30000,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,11000,200,27-Mar-2020,2727272.72727,-314636830.69407034,1103361.033383524
124,r1e88vpdr9u4jk,a1,5ef265d76354238d5c1252d1,sample.transcriptic.aq1e98epbsm4mba.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,b80d464c686abcb89e63ab10c8bcd25d8fb8df9e,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e98epbsm4mba,17704,YS-TS35C-03-27-2020-R6(T1),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,295066.66667,-1157182644.5901904,1778846.1543517453
125,r1e88vpdr9u4jk,a1,5ef2660478260b452c5cd5f8,sample.transcriptic.aq1e98epcvq6yxk.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,655e541fcf5680b1bda7ac0f3e44e7a32d0c319c,"UWBF_6390 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e98epcvq6yxk,30000,YS-TS35C-03-27-2020-R6(T2),Sytox-YeastGates,SytoxYG-Plate,26000,200,27-Mar-2020,1153846.15385,-1157182644.5901904,1778846.1543517453
126,r1e88vpdr9u4jk,a1,5ef265e36354238d5c125307,sample.transcriptic.aq1e98epdghszhh.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,2c604942bec1c7c850d4cf8aaeb5da7c3dfa7468,"UWBF_6390 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e98epdghszhh,30000,YS-TS35C-03-27-2020-R6(T3),Sytox-YeastGates,SytoxYG-Plate,16000,200,27-Mar-2020,1875000.0,-1157182644.5901904,1778846.1543517453
127,r1e88vpdr9u4jk,a1,5ef26626117d7a15e69dcb94,sample.transcriptic.aq1e98epdyuccds.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,fd1bd8561c9088f174b35792c23b001c899bb194,"UWBF_6390 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,aq1e98epdyuccds,30000,YS-TS35C-03-27-2020-R6(T4),Sytox-YeastGates,SytoxYG-Plate,13000,200,27-Mar-2020,2307692.30769,-1157182644.5901904,1778846.1543517453
128,r1e88vpdr9u4jk,a2,5ef265e76354238d5c125317,sample.transcriptic.aq1e98epbsrnduh.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,70a31c43124f7460cce49e366df93c5d99329a47,"UWBF_24864 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e98epbsrnduh,695,YS-TS35C-03-27-2020-R6(T1),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,11583.33333,-253313208.90471292,2297008.552771945
129,r1e88vpdr9u4jk,a2,5ef2660778260b452c5cd5ff,sample.transcriptic.aq1e98epcvuqsfu.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,5560b4491c3809d57deabaed57a05e6f948879d4,"UWBF_24864 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e98epcvuqsfu,30000,YS-TS35C-03-27-2020-R6(T2),Sytox-YeastGates,SytoxYG-Plate,24000,200,27-Mar-2020,1250000.0,-253313208.90471292,2297008.552771945
130,r1e88vpdr9u4jk,a2,5ef265f778260b452c5cd5be,sample.transcriptic.aq1e98epdgqfz6q.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,88e152f4f067188eed456c6612bc76d5712729d9,"UWBF_24864 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e98epdgqfz6q,30000,YS-TS35C-03-27-2020-R6(T3),Sytox-YeastGates,SytoxYG-Plate,13000,200,27-Mar-2020,2307692.30769,-253313208.90471292,2297008.552771945
131,r1e88vpdr9u4jk,a2,5ef265ec6354238d5c12532d,sample.transcriptic.aq1e98epdz22c2x.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,605dd26a8fd0159579048b341b63b16bee4f7c45,"UWBF_24864 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,aq1e98epdz22c2x,30000,YS-TS35C-03-27-2020-R6(T4),Sytox-YeastGates,SytoxYG-Plate,9000,200,27-Mar-2020,3333333.33333,-253313208.90471292,2297008.552771945
132,r1e88vpdr9u4jk,a3,5ef2656f467591ccbd13c3e1,sample.transcriptic.aq1e98epbsw77cp.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,f530252f0d657ec13b82e5285305227c87c34470,"beads_spherotech_pps_6K | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,18.0,hour,aq1e98epbsw77cp,9880,YS-TS35C-03-27-2020-R6(T1),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,164666.66667,,
133,r1e88vpdr9u4jk,a3,5ef2656a467591ccbd13c3c8,sample.transcriptic.aq1e98epcw2ds4v.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,58d571127110b1aadc07bcc2eddb04d3719febf8,"beads_spherotech_pps_6K | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,20.0,hour,aq1e98epcw2ds4v,9737,YS-TS35C-03-27-2020-R6(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,162283.33333,,
134,r1e88vpdr9u4jk,a3,5ef2661c117d7a15e69dcb63,sample.transcriptic.aq1e98epdguzspw.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,ea4caea68c8c330b5712618cb016e46a0cff5698,"beads_spherotech_pps_6K | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,22.0,hour,aq1e98epdguzspw,9663,YS-TS35C-03-27-2020-R6(T3),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,161050.0,,
135,r1e88vpdr9u4jk,a3,5ef2656d467591ccbd13c3d6,sample.transcriptic.aq1e98epdz6k5k5.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,1f98e1dbf17648e5546bf5643e58005cbac77356,"beads_spherotech_pps_6K | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,24.0,hour,aq1e98epdz6k5k5,9678,YS-TS35C-03-27-2020-R6(T4),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,161300.0,,
136,r1e88vpdr9u4jk,a4,5ef26625117d7a15e69dcb92,sample.transcriptic.aq1e98epbt3v6zr.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,dcaae1417ac74343f558ec0b041ba208a2c83204,"beads_spherotech_rainbow | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,18.0,hour,aq1e98epbt3v6zr,30000,YS-TS35C-03-27-2020-R6(T1),Sytox-YeastGates,SytoxYG-Plate,57000,200,27-Mar-2020,526315.78947,,
137,r1e88vpdr9u4jk,a4,5ef265df6354238d5c1252f7,sample.transcriptic.aq1e98epcw6xjn4.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,31cee4d9e9dd59283cbdc841326405e359af4204,"beads_spherotech_rainbow | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,20.0,hour,aq1e98epcw6xjn4,30000,YS-TS35C-03-27-2020-R6(T2),Sytox-YeastGates,SytoxYG-Plate,59000,200,27-Mar-2020,508474.57626999996,,
138,r1e88vpdr9u4jk,a4,5ef2661b117d7a15e69dcb5e,sample.transcriptic.aq1e98epdgzjk83.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,d74e8fea6317f8261633ef6f41f9a6461fafd8d8,"beads_spherotech_rainbow | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,22.0,hour,aq1e98epdgzjk83,30000,YS-TS35C-03-27-2020-R6(T3),Sytox-YeastGates,SytoxYG-Plate,59000,200,27-Mar-2020,508474.57626999996,,
139,r1e88vpdr9u4jk,a4,5ef2661a117d7a15e69dcb59,sample.transcriptic.aq1e98epdzb4x4b.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,dfb030a4941cbc18a3cce7777a566a59ea88b70e,"beads_spherotech_rainbow | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,24.0,hour,aq1e98epdzb4x4b,30000,YS-TS35C-03-27-2020-R6(T4),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,500000.0,,
140,r1e88vpdr9u4jk,b1,5ef26565467591ccbd13c3ad,sample.transcriptic.aq1e98epbsm4mbd.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,4,b80d464c686abcb89e63ab10c8bcd25d8fb8df9e,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e98epbsm4mbd,6671,YS-TS35C-03-27-2020-R6(T1),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,111183.33333,-188541506.2879918,1010634.4569960794
141,r1e88vpdr9u4jk,b1,5ef2660278260b452c5cd5ee,sample.transcriptic.aq1e98epcvrb73m.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,4,655e541fcf5680b1bda7ac0f3e44e7a32d0c319c,"UWBF_6390 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e98epcvrb73m,12573,YS-TS35C-03-27-2020-R6(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,209550.0,-188541506.2879918,1010634.4569960794
142,r1e88vpdr9u4jk,b1,5ef265da6354238d5c1252de,sample.transcriptic.aq1e98epdgjx7nm.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,4,2c604942bec1c7c850d4cf8aaeb5da7c3dfa7468,"UWBF_6390 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e98epdgjx7nm,30000,YS-TS35C-03-27-2020-R6(T3),Sytox-YeastGates,SytoxYG-Plate,19000,200,27-Mar-2020,1578947.3684200002,-188541506.2879918,1010634.4569960794
143,r1e88vpdr9u4jk,b1,5ef265d26354238d5c1252bb,sample.transcriptic.aq1e98epdyvgjhu.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,4,fd1bd8561c9088f174b35792c23b001c899bb194,"UWBF_6390 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,aq1e98epdyvgjhu,30000,YS-TS35C-03-27-2020-R6(T4),Sytox-YeastGates,SytoxYG-Plate,14000,200,27-Mar-2020,2142857.14286,-188541506.2879918,1010634.4569960794
144,r1e88vpdr9u4jk,b2,5ef265d36354238d5c1252c2,sample.transcriptic.aq1e98epbssskyf.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,4,70a31c43124f7460cce49e366df93c5d99329a47,"UWBF_24864 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e98epbssskyf,19161,YS-TS35C-03-27-2020-R6(T1),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,319350.0,-59733762.662860066,1064783.4648893103
145,r1e88vpdr9u4jk,b2,5ef265d26354238d5c1252bd,sample.transcriptic.aq1e98epcvvuyks.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,4,5560b4491c3809d57deabaed57a05e6f948879d4,"UWBF_24864 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e98epcvvuyks,6084,YS-TS35C-03-27-2020-R6(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,101400.0,-59733762.662860066,1064783.4648893103
146,r1e88vpdr9u4jk,b2,5ef2660778260b452c5cd601,sample.transcriptic.aq1e98epdgqfz6t.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,4,88e152f4f067188eed456c6612bc76d5712729d9,"UWBF_24864 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e98epdgqfz6t,30000,YS-TS35C-03-27-2020-R6(T3),Sytox-YeastGates,SytoxYG-Plate,27000,200,27-Mar-2020,1111111.11111,-59733762.662860066,1064783.4648893103
147,r1e88vpdr9u4jk,b2,5ef26566467591ccbd13c3b1,sample.transcriptic.aq1e98epdz22c32.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,4,605dd26a8fd0159579048b341b63b16bee4f7c45,"UWBF_24864 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,aq1e98epdz22c32,30000,YS-TS35C-03-27-2020-R6(T4),Sytox-YeastGates,SytoxYG-Plate,11000,200,27-Mar-2020,2727272.72727,-59733762.662860066,1064783.4648893103
148,r1e88vpdr9u4jk,b3,5ef26579467591ccbd13c414,sample.transcriptic.aq1e98epbsxbdgn.experiment.transcriptic.r1e88vpdr9u4jk,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,16da6775a4abd053a28d48e3b5b0e59bf52060df,"UWBF_34314 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34314,CRISPR_CEN.PK2_34314,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,18.0,hour,aq1e98epbsxbdgn,25636,YS-TS35C-03-27-2020-R6(T1),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,427266.66667,-120196957.41332893,1240538.3605551128
