,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,r1e88vcjan8eqj,a1,5ef2688a8c131da11924bf58,sample.transcriptic.aq1e8w56s6tsb6b.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,a60cb580d89cc4ef30a128535c82778f993ee947,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,18.0,hour,aq1e8w56s6tsb6b,4538,YS-TS35C-03-24-2020-R1T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,75633.33333,-106403111.1275023,751861.8391979235
29,r1e88vcjan8eqj,a5,5ef268ce6aa784e594345088,sample.transcriptic.aq1e8w56xktx22w.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,69d5d3d803d26de478789f7475cf8ed1e10b6f03,"UWBF_24864 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,20.0,hour,aq1e8w56xktx22w,7339,YS-TS35C-03-24-2020-R1T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,122316.66667,-62919423.01576917,841968.2757283057
30,r1e88vcjan8eqj,a5,5ef2693a24a1262d629f8729,sample.transcriptic.aq1e8w573hw8fbv.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,bd9eb94d993fcbf919cb8d5bb2fa07193e062294,"UWBF_24864 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,22.0,hour,aq1e8w573hw8fbv,30000,YS-TS35C-03-24-2020-R1T3,Sytox-YeastGates,SytoxYG-Plate,39000,200,24-Mar-2020,769230.76923,-62919423.01576917,841968.2757283057
31,r1e88vcjan8eqj,a5,5ef2693124a1262d629f86fe,sample.transcriptic.aq1e8w577rck7d3.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,08ad559c96d9e4a5369bd0880be64665382035d2,"UWBF_24864 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,24.0,hour,aq1e8w577rck7d3,30000,YS-TS35C-03-24-2020-R1T4,Sytox-YeastGates,SytoxYG-Plate,13000,200,24-Mar-2020,2307692.30769,-62919423.01576917,841968.2757283057
32,r1e88vcjan8eqj,a6,5ef267411da9671dc8329de6,sample.transcriptic.aq1e8w56s7mrp25.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,3,bf936929ebcdf088f48f974de1f70bfb3ed0573c,"UWBF_24864 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,18.0,hour,aq1e8w56s7mrp25,15100,YS-TS35C-03-24-2020-R1T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,251666.66666999998,-104917235.86277026,1104359.8464362766
33,r1e88vcjan8eqj,a6,5ef26840e2423ab1dfe69e2b,sample.transcriptic.aq1e8w56xkyftk5.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,3,13d43055f2079d792f9868c5be2747eeea4aac98,"UWBF_24864 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,20.0,hour,aq1e8w56xkyftk5,11310,YS-TS35C-03-24-2020-R1T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,188500.0,-104917235.86277026,1104359.8464362766
34,r1e88vcjan8eqj,a6,5ef2679a1cb8ace0b21defba,sample.transcriptic.aq1e8w573j3weyy.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,3,cad063e6d3c301a7638f2dc74bda91d3764bff2e,"UWBF_24864 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,22.0,hour,aq1e8w573j3weyy,30000,YS-TS35C-03-24-2020-R1T3,Sytox-YeastGates,SytoxYG-Plate,24000,200,24-Mar-2020,1250000.0,-104917235.86277026,1104359.8464362766
35,r1e88vcjan8eqj,a6,5ef267a11cb8ace0b21defdd,sample.transcriptic.aq1e8w577rh4ywa.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,3,42be5de7ef6b185a50aea3861eeb4419ef1c83fa,"UWBF_24864 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,24.0,hour,aq1e8w577rh4ywa,30000,YS-TS35C-03-24-2020-R1T4,Sytox-YeastGates,SytoxYG-Plate,11000,200,24-Mar-2020,2727272.72727,-104917235.86277026,1104359.8464362766
36,r1e88vcjan8eqj,a7,5ef2676b6447b674e82978e4,sample.transcriptic.aq1e8w56s7tenp8.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,c624e31e09cf28c9115e69c61a368fc2d3a685f1,"UWBF_24864 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|5e-05|mM']",35.0,celsius,18.0,hour,aq1e8w56s7tenp8,8723,YS-TS35C-03-24-2020-R1T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,145383.33333,-79198134.57204589,908927.2480834224
37,r1e88vcjan8eqj,a7,5ef269482df5d34bd890529e,sample.transcriptic.aq1e8w56xm65t89.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,c01a18cf6743d519d04539d5d90f75c1242bb6a4,"UWBF_24864 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|5e-05|mM']",35.0,celsius,20.0,hour,aq1e8w56xm65t89,14708,YS-TS35C-03-24-2020-R1T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,245133.33333000002,-79198134.57204589,908927.2480834224
38,r1e88vcjan8eqj,a7,5ef2679e1cb8ace0b21defce,sample.transcriptic.aq1e8w573j8f8h7.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,aa9b611aba3b91fbea8c9c4e09bb04a118e5f1eb,"UWBF_24864 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|5e-05|mM']",35.0,celsius,22.0,hour,aq1e8w573j8f8h7,30000,YS-TS35C-03-24-2020-R1T3,Sytox-YeastGates,SytoxYG-Plate,32000,200,24-Mar-2020,937500.0,-79198134.57204589,908927.2480834224
39,r1e88vcjan8eqj,a7,5ef267a21cb8ace0b21defe1,sample.transcriptic.aq1e8w577rpsyjf.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,cad6ca3f9fa3c1b7c3bf463aa09f2761ceb7963d,"UWBF_24864 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|5e-05|mM']",35.0,celsius,24.0,hour,aq1e8w577rpsyjf,30000,YS-TS35C-03-24-2020-R1T4,Sytox-YeastGates,SytoxYG-Plate,13000,200,24-Mar-2020,2307692.30769,-79198134.57204589,908927.2480834224
40,r1e88vcjan8eqj,a8,5ef2677b6447b674e829792b,sample.transcriptic.aq1e8w56s7xyf7e.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,e13da6532962bbe697643245dde04343a86742c7,"UWBF_25784 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,18.0,hour,aq1e8w56s7xyf7e,3881,YS-TS35C-03-24-2020-R1T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,64683.333329999994,-98623677.65599346,862320.1855180754
41,r1e88vcjan8eqj,a8,5ef2692d24a1262d629f86e8,sample.transcriptic.aq1e8w56xmbtsvc.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,ff25d94f2f29a9f1fd3f4cdcf33c170ae10d700f,"UWBF_25784 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,20.0,hour,aq1e8w56xmbtsvc,6922,YS-TS35C-03-24-2020-R1T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,115366.66667,-98623677.65599346,862320.1855180754
42,r1e88vcjan8eqj,a8,5ef2676e6447b674e82978f0,sample.transcriptic.aq1e8w573je5869.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,df15b298f6d00a4a9de166679e675dd0691041ae,"UWBF_25784 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,22.0,hour,aq1e8w573je5869,30000,YS-TS35C-03-24-2020-R1T3,Sytox-YeastGates,SytoxYG-Plate,39000,200,24-Mar-2020,769230.76923,-98623677.65599346,862320.1855180754
43,r1e88vcjan8eqj,a8,5ef269552df5d34bd89052e0,sample.transcriptic.aq1e8w577rvfy7k.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,3462bf9ac300a2f5e4fa80b17a1320bf40a5e6e6,"UWBF_25784 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,24.0,hour,aq1e8w577rvfy7k,30000,YS-TS35C-03-24-2020-R1T4,Sytox-YeastGates,SytoxYG-Plate,12000,200,24-Mar-2020,2500000.0,-98623677.65599346,862320.1855180754
44,r1e88vcjan8eqj,a9,5ef267696447b674e82978d9,sample.transcriptic.aq1e8w56s85neuh.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,e50044787cabe7eed59538a007f5d7f80fa15386,"UWBF_25784 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,18.0,hour,aq1e8w56s85neuh,4313,YS-TS35C-03-24-2020-R1T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,71883.33333,-185161465.47132486,938606.3221822109
45,r1e88vcjan8eqj,a9,5ef2694224a1262d629f874e,sample.transcriptic.aq1e8w56xmhgshh.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,bffd386f4409a7e3f6869b48fc520d51595808a8,"UWBF_25784 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,20.0,hour,aq1e8w56xmhgshh,12888,YS-TS35C-03-24-2020-R1T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,214800.0,-185161465.47132486,938606.3221822109
46,r1e88vcjan8eqj,a9,5ef268848c131da11924bf3f,sample.transcriptic.aq1e8w573jjnzph.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,dab51d25215e85f35bced2a3435f9922a302482e,"UWBF_25784 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,22.0,hour,aq1e8w573jjnzph,30000,YS-TS35C-03-24-2020-R1T3,Sytox-YeastGates,SytoxYG-Plate,31000,200,24-Mar-2020,967741.9354799999,-185161465.47132486,938606.3221822109
47,r1e88vcjan8eqj,a9,5ef268868c131da11924bf45,sample.transcriptic.aq1e8w577s35xur.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,4b608dbea30be4c231503b274156e677c00cdcfc,"UWBF_25784 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,24.0,hour,aq1e8w577s35xur,30000,YS-TS35C-03-24-2020-R1T4,Sytox-YeastGates,SytoxYG-Plate,12000,200,24-Mar-2020,2500000.0,-185161465.47132486,938606.3221822109
48,r1e88vcjan8eqj,b1,5ef267756447b674e829790f,sample.transcriptic.aq1e8w56s6uwhac.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,5,a60cb580d89cc4ef30a128535c82778f993ee947,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,18.0,hour,aq1e8w56s6uwhac,3298,YS-TS35C-03-24-2020-R1T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,54966.666670000006,-77180010.03705642,691597.0272200372
49,r1e88vcjan8eqj,b1,5ef267fa2177cf56c13b536f,sample.transcriptic.aq1e8w56xk6gfqd.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,5,f7e7377ff5b87a6150aea00a4358f62d3610ef2e,"UWBF_6390 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,20.0,hour,aq1e8w56xk6gfqd,1971,YS-TS35C-03-24-2020-R1T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,32850.0,-77180010.03705642,691597.0272200372
50,r1e88vcjan8eqj,b1,5ef267ac1cb8ace0b21df00e,sample.transcriptic.aq1e8w573h9x45c.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,5,cee1abe0793704b5e8e00f9222bb2e1905582b35,"UWBF_6390 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,22.0,hour,aq1e8w573h9x45c,30000,YS-TS35C-03-24-2020-R1T3,Sytox-YeastGates,SytoxYG-Plate,21000,200,24-Mar-2020,1428571.42857,-77180010.03705642,691597.0272200372
51,r1e88vcjan8eqj,b1,5ef268dd6aa784e5943450d1,sample.transcriptic.aq1e8w577qq5n2g.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,5,bf5d5bfaa51674fc1a1a04cec9b73284633a7e0a,"UWBF_6390 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,24.0,hour,aq1e8w577qq5n2g,30000,YS-TS35C-03-24-2020-R1T4,Sytox-YeastGates,SytoxYG-Plate,24000,200,24-Mar-2020,1250000.0,-77180010.03705642,691597.0272200372
52,r1e88vcjan8eqj,b10,5ef267ec2177cf56c13b5337,sample.transcriptic.aq1e8w56s8bbegq.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,0f7891c91e6919ccf82e19116484400702074479,"UWBF_34287 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_34287,CEN.PK2_ATAF1_gfp_34287,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,18.0,hour,aq1e8w56s8bbegq,80,YS-TS35C-03-24-2020-R1T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,1333.3333300000002,1.6254992267850383,303.8457791222083
53,r1e88vcjan8eqj,b10,5ef268ce6aa784e594345086,sample.transcriptic.aq1e8w56xmq6s6s.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,2d9de9f69bd28c788f9f1905e5f32ab8354df276,"UWBF_34287 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_34287,CEN.PK2_ATAF1_gfp_34287,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,20.0,hour,aq1e8w56xmq6s6s,26,YS-TS35C-03-24-2020-R1T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,433.33333,1.6254992267850383,303.8457791222083
54,r1e88vcjan8eqj,b10,5ef26838e2423ab1dfe69e12,sample.transcriptic.aq1e8w573jsg7fp.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,d655635e3ab70367deb0551033b8ae4612370f26,"UWBF_34287 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_34287,CEN.PK2_ATAF1_gfp_34287,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,22.0,hour,aq1e8w573jsg7fp,81,YS-TS35C-03-24-2020-R1T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,1350.0,1.6254992267850383,303.8457791222083
55,r1e88vcjan8eqj,b10,5ef267686447b674e82978d4,sample.transcriptic.aq1e8w577s9y5mv.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,23d9f739af75b60ff982338245f2bd517f8837c9,"UWBF_34287 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_34287,CEN.PK2_ATAF1_gfp_34287,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,24.0,hour,aq1e8w577s9y5mv,242,YS-TS35C-03-24-2020-R1T4,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,4033.3333299999995,1.6254992267850383,303.8457791222083
56,r1e88vcjan8eqj,b11,5ef2673c1da9671dc8329dd0,sample.transcriptic.aq1e8w56s8gze5t.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,274c885de69906371bfa048ba61faf68dc870e24,"UWBF_34287 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_34287,CEN.PK2_ATAF1_gfp_34287,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,18.0,hour,aq1e8w56s8gze5t,56,YS-TS35C-03-24-2020-R1T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,933.33333,1.9945369136840791,361.682489494171
57,r1e88vcjan8eqj,b11,5ef2676c6447b674e82978e8,sample.transcriptic.aq1e8w56xmvurtx.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,55ddf14870444fb8a659cd60c4547a73fe80a3f4,"UWBF_34287 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_34287,CEN.PK2_ATAF1_gfp_34287,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,20.0,hour,aq1e8w56xmvurtx,47,YS-TS35C-03-24-2020-R1T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,783.3333299999999,1.9945369136840791,361.682489494171
