,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,r1e7dn636p4k69,a1,5ef26517ed52f48d4f6d89cf,sample.transcriptic.aq1e7pzs5bhgxtq.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,b80d464c686abcb89e63ab10c8bcd25d8fb8df9e,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5bhgxtq,869,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,14483.333330000001,-65113860.87274201,553855.6281592811
28,r1e7dn636p4k69,a8,5ef26502c027150545481959,sample.transcriptic.aq1e7pzs5cnq3uq.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,1622a7547e1ba7e8ab5e93c4716a7e0d3fe310e7,"beads_spherotech_pps_6K | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5cnq3uq,8293,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,138216.66667,,
29,r1e7dn636p4k69,a8,5ef264350459725ddc6f4cfe,sample.transcriptic.aq1e7pzsavtfeas.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,a8b69a002c1bcd114fa50d896d14176f6e2404c1,"beads_spherotech_pps_6K | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,20.0,hour,aq1e7pzsavtfeas,8039,YS-TS35C-03-13-2020-T2a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,133983.33333,,
30,r1e7dn636p4k69,a8,5ef264926ad4b3f9e578e522,sample.transcriptic.aq1e7pzsfvz6sh5.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,03ffa70d0d01afc274b808f8de51ae1ce599006b,"beads_spherotech_pps_6K | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,22.0,hour,aq1e7pzsfvz6sh5,11033,YS-TS35C-03-13-2020-T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,183883.33333,,
31,r1e7dn636p4k69,a8,5ef26521ed52f48d4f6d89f5,sample.transcriptic.aq1e7pzsmasyc8h.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,5424a556405c1c372623d747d8f838abf14b7ca7,"beads_spherotech_pps_6K | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,24.0,hour,aq1e7pzsmasyc8h,11609,YS-TS35C-03-13-2020-T4,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,193483.33333,,
32,r1e7dn636p4k69,a9,5ef26502c027150545481957,sample.transcriptic.aq1e7pzs5ct8vcx.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,8fbf9f2852fcf8f53788b23694fbea3d7e65a8d1,"beads_spherotech_rainbow | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5ct8vcx,21915,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,365250.0,,
33,r1e7dn636p4k69,a9,5ef2647b64fe727dbdd8228d,sample.transcriptic.aq1e7pzsavxz7u2.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,be8ab51f6e4c793a1672fb686063f386ab4349f4,"beads_spherotech_rainbow | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e7pzsavxz7u2,20990,YS-TS35C-03-13-2020-T2a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,349833.33333,,
34,r1e7dn636p4k69,a9,5ef264cdf3af1d5839213c20,sample.transcriptic.aq1e7pzsfw6us69.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,3b536461b5cd524e2a0973cbacaab545689a05b6,"beads_spherotech_rainbow | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e7pzsfw6us69,28253,YS-TS35C-03-13-2020-T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,470883.33333,,
35,r1e7dn636p4k69,a9,5ef264896ad4b3f9e578e4ff,sample.transcriptic.aq1e7pzsmaynbvm.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,b5af64ebbd2a51112414d5d7149d2babe8cebb99,"beads_spherotech_rainbow | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,aq1e7pzsmaynbvm,27713,YS-TS35C-03-13-2020-T4,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,461883.33333,,
36,r1e7dn636p4k69,b1,5ef2650eed52f48d4f6d89a6,sample.transcriptic.aq1e7pzs5bjn5xr.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,5,b80d464c686abcb89e63ab10c8bcd25d8fb8df9e,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5bjn5xr,1431,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,23850.0,-84788298.87797943,551591.6608667796
37,r1e7dn636p4k69,b1,5ef2655fbaa4291b05c7b97e,sample.transcriptic.aq1e7pzsaun545u.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,5,655e541fcf5680b1bda7ac0f3e44e7a32d0c319c,"UWBF_6390 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e7pzsaun545u,3017,YS-TS35C-03-13-2020-T2a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,50283.33333,-84788298.87797943,551591.6608667796
38,r1e7dn636p4k69,b1,5ef26591a1681599a8ec6467,sample.transcriptic.aq1e7pzsfuw4um4.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,5,2c604942bec1c7c850d4cf8aaeb5da7c3dfa7468,"UWBF_6390 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e7pzsfuw4um4,15434,YS-TS35C-03-13-2020-T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,257233.33333000002,-84788298.87797943,551591.6608667796
39,r1e7dn636p4k69,b1,5ef264966ad4b3f9e578e53a,sample.transcriptic.aq1e7pzsm9ns87g.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,5,fd1bd8561c9088f174b35792c23b001c899bb194,"UWBF_6390 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,aq1e7pzsm9ns87g,30000,YS-TS35C-03-13-2020-T4,Sytox-YeastGates,SytoxYG-Plate,16000,200,13-Mar-2020,1875000.0,-84788298.87797943,551591.6608667796
40,r1e7dn636p4k69,b10,5ef2656fbaa4291b05c7b9d0,sample.transcriptic.aq1e7pzs5d23362.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,5081fadce4a877e8cabfe8e792a594ed5f715fe9,"UWBF_34306 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34306,CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5d23362,12899,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,214983.33333000002,-62988118.49717289,1058691.681864684
41,r1e7dn636p4k69,b10,5ef264916ad4b3f9e578e520,sample.transcriptic.aq1e7pzsaw6tdm5.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,6151fd0922cbd747e0c6961c318a7b89d99a901a,"UWBF_34306 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34306,CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,20.0,hour,aq1e7pzsaw6tdm5,8687,YS-TS35C-03-13-2020-T2a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,144783.33333,-62988118.49717289,1058691.681864684
42,r1e7dn636p4k69,b10,5ef264846ad4b3f9e578e4ed,sample.transcriptic.aq1e7pzsfwchrte.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,0f6550956a9787217ee2506214c85e8c7f75b7f2,"UWBF_34306 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34306,CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,22.0,hour,aq1e7pzsfwchrte,30000,YS-TS35C-03-13-2020-T3,Sytox-YeastGates,SytoxYG-Plate,15000,200,13-Mar-2020,2000000.0,-62988118.49717289,1058691.681864684
43,r1e7dn636p4k69,b10,5ef26564baa4291b05c7b99a,sample.transcriptic.aq1e7pzsmb6bbhu.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,1ccd08e4bd5ea401c24656a393be373c28b9c080,"UWBF_34306 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34306,CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,24.0,hour,aq1e7pzsmb6bbhu,30000,YS-TS35C-03-13-2020-T4,Sytox-YeastGates,SytoxYG-Plate,16000,200,13-Mar-2020,1875000.0,-62988118.49717289,1058691.681864684
44,r1e7dn636p4k69,b11,5ef2647d64fe727dbdd82296,sample.transcriptic.aq1e7pzs5d6kup9.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,bcc781df505f44afc7fb5ea8378716b1fee37a80,"UWBF_34306 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34306,CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5d6kup9,10607,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,176783.33333,-97263272.79610957,1157193.9105546018
45,r1e7dn636p4k69,b11,5ef264c2f3af1d5839213bed,sample.transcriptic.aq1e7pzsawcgd99.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,4cc9c3e7a0aac256040b05980abfbdb8a354e7a9,"UWBF_34306 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34306,CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,20.0,hour,aq1e7pzsawcgd99,8658,YS-TS35C-03-13-2020-T2a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,144300.0,-97263272.79610957,1157193.9105546018
46,r1e7dn636p4k69,b11,5ef264c6f3af1d5839213bff,sample.transcriptic.aq1e7pzsfwj7rfk.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,bbe8e4a5869ddbaf5ad0364d4e1427675f74d446,"UWBF_34306 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34306,CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,22.0,hour,aq1e7pzsfwj7rfk,30000,YS-TS35C-03-13-2020-T3,Sytox-YeastGates,SytoxYG-Plate,15000,200,13-Mar-2020,2000000.0,-97263272.79610957,1157193.9105546018
47,r1e7dn636p4k69,b11,5ef264ffc02715054548194c,sample.transcriptic.aq1e7pzsmbbzb6z.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,d3303c2359ed94cf1d4fc306bb292e1afa4a9d11,"UWBF_34306 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34306,CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,24.0,hour,aq1e7pzsmbbzb6z,30000,YS-TS35C-03-13-2020-T4,Sytox-YeastGates,SytoxYG-Plate,13000,200,13-Mar-2020,2307692.30769,-97263272.79610957,1157193.9105546018
48,r1e7dn636p4k69,b12,5ef26561baa4291b05c7b98a,sample.transcriptic.aq1e7pzs5dc9ubd.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,eddc7714b2b28da535daf64be92e897e600eeca7,"UWBF_34306 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34306,CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5dc9ubd,12329,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,205483.33333,-67122307.04868527,1204225.006788997
49,r1e7dn636p4k69,b12,5ef26569baa4291b05c7b9b2,sample.transcriptic.aq1e7pzsawj6cwe.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,672778d0fad8993d73c0b5abafbd88ae9d4f5941,"UWBF_34306 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34306,CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,20.0,hour,aq1e7pzsawj6cwe,6685,YS-TS35C-03-13-2020-T2a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,111416.66667,-67122307.04868527,1204225.006788997
50,r1e7dn636p4k69,b12,5ef2643d0459725ddc6f4d25,sample.transcriptic.aq1e7pzsfwqvr4q.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,6d98a26093d4dedc5c799725445dedb03b382788,"UWBF_34306 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34306,CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,22.0,hour,aq1e7pzsfwqvr4q,30000,YS-TS35C-03-13-2020-T3,Sytox-YeastGates,SytoxYG-Plate,15000,200,13-Mar-2020,2000000.0,-67122307.04868527,1204225.006788997
51,r1e7dn636p4k69,b12,5ef264280459725ddc6f4cc4,sample.transcriptic.aq1e7pzsmbhpau6.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,7162a750ea8508f53ae674987796db7061e0acb1,"UWBF_34306 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34306,CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,24.0,hour,aq1e7pzsmbhpau6,30000,YS-TS35C-03-13-2020-T4,Sytox-YeastGates,SytoxYG-Plate,12000,200,13-Mar-2020,2500000.0,-67122307.04868527,1204225.006788997
52,r1e7dn636p4k69,b2,5ef264fec027150545481947,sample.transcriptic.aq1e7pzs5bq6xfw.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,6,70a31c43124f7460cce49e366df93c5d99329a47,"UWBF_24864 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5bq6xfw,1865,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,31083.33333,-96230157.72248077,499355.6319130551
53,r1e7dn636p4k69,b2,5ef264d1f3af1d5839213c35,sample.transcriptic.aq1e7pzsautt3sw.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,6,5560b4491c3809d57deabaed57a05e6f948879d4,"UWBF_24864 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e7pzsautt3sw,2409,YS-TS35C-03-13-2020-T2a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,40150.0,-96230157.72248077,499355.6319130551
54,r1e7dn636p4k69,b2,5ef2647a64fe727dbdd82283,sample.transcriptic.aq1e7pzsfv2nn5a.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,6,88e152f4f067188eed456c6612bc76d5712729d9,"UWBF_24864 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e7pzsfv2nn5a,9689,YS-TS35C-03-13-2020-T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,161483.33333,-96230157.72248077,499355.6319130551
55,r1e7dn636p4k69,b2,5ef264cff3af1d5839213c2d,sample.transcriptic.aq1e7pzsm9uf7uk.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,6,605dd26a8fd0159579048b341b63b16bee4f7c45,"UWBF_24864 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24864,CRISPR_CEN.PK2_positive_control_NOR_00_24864,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,aq1e7pzsm9uf7uk,30000,YS-TS35C-03-13-2020-T4,Sytox-YeastGates,SytoxYG-Plate,17000,200,13-Mar-2020,1764705.88235,-96230157.72248077,499355.6319130551
56,r1e7dn636p4k69,b3,5ef2656fbaa4291b05c7b9d2,sample.transcriptic.aq1e7pzs5buqqz4.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,8401e08898708a6bd8b96e7cd09a5e3ca5961945,"UWBF_34311 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34311,CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5buqqz4,13272,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,221200.0,-60560543.455190256,1258580.68603925
