,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,r1e6ge2n8x7q5p,a1,5ef26602d0a530a5a55a60ff,sample.transcriptic.aq1e6tn3vd9kjd6.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,7ae673217d9a2de0219421b2808c72378f443641,"UWBF_24926 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",35.0,celsius,18.0,hour,aq1e6tn3vd9kjd6,26369,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,439483.33333,-129795018.47979192,1394844.9764362818
30,r1e6ge2n8x7q5p,a5,5ef2672a76edeb85385123c3,sample.transcriptic.aq1e6tn4bj53j7e.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,cd7b4847a60d6091789eab64666248c5c808cb82,"UWBF_24926 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",35.0,celsius,22.0,hour,aq1e6tn4bj53j7e,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,11000,200,05-Mar-2020,2727272.72727,-213855635.54764637,2166193.1926495163
31,r1e6ge2n8x7q5p,a5,5ef2668931dd0f21f58bad70,sample.transcriptic.aq1e6tn4gm3bfp8.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,0be2bb759d57e44a47e9ca43b15735f054d92e72,"UWBF_24926 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",35.0,celsius,24.0,hour,aq1e6tn4gm3bfp8,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,10000,200,05-Mar-2020,3000000.0,-213855635.54764637,2166193.1926495163
32,r1e6ge2n8x7q5p,a6,5ef2660f1224eb25fb26e608,sample.transcriptic.aq1e6tn3ve3jw8v.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,ddb4463cdf4427a4875e8a7433f5cf953ba15168,"UWBF_24926 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3ve3jw8v,30000,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,17000,200,05-Mar-2020,1764705.88235,-645299787.7365893,2649509.8107587695
33,r1e6ge2n8x7q5p,a6,5ef26603d0a530a5a55a6103,sample.transcriptic.aq1e6tn44yr4tnq.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,d638ca9e56b7a8107aaec4878f128d84b96ce555,"UWBF_24926 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44yr4tnq,30000,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,12000,200,05-Mar-2020,2500000.0,-645299787.7365893,2649509.8107587695
34,r1e6ge2n8x7q5p,a6,5ef266eed6c89f7426275720,sample.transcriptic.aq1e6tn4bjarhug.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,07e61753a044a713b35e19dd1b6f22476f2c157e,"UWBF_24926 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",35.0,celsius,22.0,hour,aq1e6tn4bjarhug,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,10000,200,05-Mar-2020,3000000.0,-645299787.7365893,2649509.8107587695
35,r1e6ge2n8x7q5p,a6,5ef2671c76edeb853851238c,sample.transcriptic.aq1e6tn4gm8zfba.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,e1f08ab53408a1de6b97a06832fea0127a781a19,"UWBF_24926 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",35.0,celsius,24.0,hour,aq1e6tn4gm8zfba,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,9000,200,05-Mar-2020,3333333.33333,-645299787.7365893,2649509.8107587695
36,r1e6ge2n8x7q5p,a7,5ef266c2197571bba534ac9e,sample.transcriptic.aq1e6tn3ve84ps4.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,becd99cfadfbd04abc193cf85b99479c7eed4128,"UWBF_24926 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,18.0,hour,aq1e6tn3ve84ps4,20198,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,336633.33333,-113440957.95267916,1505856.414563747
37,r1e6ge2n8x7q5p,a7,5ef26769fdcaed7ae4c67b37,sample.transcriptic.aq1e6tn44ywstar.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,24553918b82138ffb05f5aa74bcf51b7d2e5610f,"UWBF_24926 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,20.0,hour,aq1e6tn44ywstar,22746,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,379100.0,-113440957.95267916,1505856.414563747
38,r1e6ge2n8x7q5p,a7,5ef266e94a888501c32f6ac9,sample.transcriptic.aq1e6tn4bjfabcr.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,338b7d6c2ea2d769ac0a7e5a2c63e941b3b90119,"UWBF_24926 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,22.0,hour,aq1e6tn4bjfabcr,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,13000,200,05-Mar-2020,2307692.30769,-113440957.95267916,1505856.414563747
39,r1e6ge2n8x7q5p,a7,5ef2667c31dd0f21f58bad37,sample.transcriptic.aq1e6tn4gmdj8ug.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,d4c246d3e00e245f2ccb96660125f27f233fba2d,"UWBF_24926 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,24.0,hour,aq1e6tn4gmdj8ug,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,10000,200,05-Mar-2020,3000000.0,-113440957.95267916,1505856.414563747
40,r1e6ge2n8x7q5p,a8,5ef266b6197571bba534ac6d,sample.transcriptic.aq1e6tn3vedspe6.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,2,744fffc4010b7d9aaff7be8b7631a48e67d899f3,"UWBF_24926 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,18.0,hour,aq1e6tn3vedspe6,30000,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,15000,200,05-Mar-2020,2000000.0,-143069799.48543996,2791666.6924826475
41,r1e6ge2n8x7q5p,a8,5ef265f9d0a530a5a55a60e0,sample.transcriptic.aq1e6tn44z3bktw.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,2,511c7b5649247241cf6eb8cbd5fd48127ba1ed20,"UWBF_24926 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,20.0,hour,aq1e6tn44z3bktw,30000,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,9000,200,05-Mar-2020,3333333.33333,-143069799.48543996,2791666.6924826475
42,r1e6ge2n8x7q5p,a8,5ef266e64a888501c32f6abc,sample.transcriptic.aq1e6tn4bjmyazu.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,2,ea972c7acb2611ff9c152bd4ae6277e8a84e8d4a,"UWBF_24926 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,22.0,hour,aq1e6tn4bjmyazu,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,9000,200,05-Mar-2020,3333333.33333,-143069799.48543996,2791666.6924826475
43,r1e6ge2n8x7q5p,a8,5ef2667831dd0f21f58bad2c,sample.transcriptic.aq1e6tn4gmk88gk.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,2,36a27960cbda2eede61fe21b085e9ee847bc2667,"UWBF_24926 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,24.0,hour,aq1e6tn4gmk88gk,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,12000,200,05-Mar-2020,2500000.0,-143069799.48543996,2791666.6924826475
44,r1e6ge2n8x7q5p,a9,5ef266d64a888501c32f6a77,sample.transcriptic.aq1e6tn3vekfp3b.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,70ffb0e558d4110b6cca60adea33b03f020b7c6d,"UWBF_24926 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,18.0,hour,aq1e6tn3vekfp3b,30000,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,24000,200,05-Mar-2020,1250000.0,-651269216.219818,2472756.4132794533
45,r1e6ge2n8x7q5p,a9,5ef266c2197571bba534ac9a,sample.transcriptic.aq1e6tn44z7vdc4.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,092b6c6b86b5890120983b9cd896ffab583b6324,"UWBF_24926 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,20.0,hour,aq1e6tn44z7vdc4,30000,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,13000,200,05-Mar-2020,2307692.30769,-651269216.219818,2472756.4132794533
46,r1e6ge2n8x7q5p,a9,5ef266e7d6c89f7426275704,sample.transcriptic.aq1e6tn4bjtnanx.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,7e352e142cf104a2301a053b168297d831783851,"UWBF_24926 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,22.0,hour,aq1e6tn4bjtnanx,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,9000,200,05-Mar-2020,3333333.33333,-651269216.219818,2472756.4132794533
47,r1e6ge2n8x7q5p,a9,5ef266736d07d57cb70bf219,sample.transcriptic.aq1e6tn4gmqrzzt.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,eab7fbceafc82b3b5d72233aaa911c2ad1bca759,"UWBF_24926 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,24.0,hour,aq1e6tn4gmqrzzt,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,10000,200,05-Mar-2020,3000000.0,-651269216.219818,2472756.4132794533
48,r1e6ge2n8x7q5p,b1,5ef265fdd0a530a5a55a60ea,sample.transcriptic.aq1e6tn3vdaqrh8.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,4fb0d014e6a1501726921599b5d4951cdc502854,"UWBF_24952 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdaqrh8,21374,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,356233.33333,-73624453.0875715,1510751.7984938843
49,r1e6ge2n8x7q5p,b1,5ef2677cfdcaed7ae4c67b93,sample.transcriptic.aq1e6tn44xzdv2z.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,c1e2ca93becefb9d80831dc211d6d554f03336b8,"UWBF_24952 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",35.0,celsius,20.0,hour,aq1e6tn44xzdv2z,12635,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,05-Mar-2020,210583.33333,-73624453.0875715,1510751.7984938843
50,r1e6ge2n8x7q5p,b1,5ef266686d07d57cb70bf1ea,sample.transcriptic.aq1e6tn4bhhwd4t.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,a30e22b3cc2ec14f015e5a79554bb45c9266094d,"UWBF_24952 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",35.0,celsius,22.0,hour,aq1e6tn4bhhwd4t,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,14000,200,05-Mar-2020,2142857.14286,-73624453.0875715,1510751.7984938843
51,r1e6ge2n8x7q5p,b1,5ef266ebd6c89f7426275712,sample.transcriptic.aq1e6tn4gkg6akk.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,3dca424d3d3e0a2736cd268a44887d2237a59b97,"UWBF_24952 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",35.0,celsius,24.0,hour,aq1e6tn4gkg6akk,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,9000,200,05-Mar-2020,3333333.33333,-73624453.0875715,1510751.7984938843
52,r1e6ge2n8x7q5p,b10,5ef266181224eb25fb26e631,sample.transcriptic.aq1e6tn3ves5nqg.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,c43b11a68bec274c607ae8341f284352e678a77e,"UWBF_24952 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,18.0,hour,aq1e6tn3ves5nqg,30000,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,13000,200,05-Mar-2020,2307692.30769,-959248302.2822216,2517482.5207190583
53,r1e6ge2n8x7q5p,b10,5ef26607d0a530a5a55a6111,sample.transcriptic.aq1e6tn44zdjcz9.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,a2c4881a04b528fc362f923d955fda8ae0cc8adb,"UWBF_24952 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,20.0,hour,aq1e6tn44zdjcz9,30000,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,13000,200,05-Mar-2020,2307692.30769,-959248302.2822216,2517482.5207190583
54,r1e6ge2n8x7q5p,b10,5ef266646d07d57cb70bf1d6,sample.transcriptic.aq1e6tn4bjzbab5.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,a9234c969b3755b35438e1961301c62e03a30eec,"UWBF_24952 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,22.0,hour,aq1e6tn4bjzbab5,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,11000,200,05-Mar-2020,2727272.72727,-959248302.2822216,2517482.5207190583
55,r1e6ge2n8x7q5p,b10,5ef2676cfdcaed7ae4c67b45,sample.transcriptic.aq1e6tn4gmxk7sv.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,f1c9aaba3b7ef9949fd698b0d1fe03cbd2404be8,"UWBF_24952 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,24.0,hour,aq1e6tn4gmxk7sv,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,11000,200,05-Mar-2020,2727272.72727,-959248302.2822216,2517482.5207190583
56,r1e6ge2n8x7q5p,b11,5ef266da4a888501c32f6a89,sample.transcriptic.aq1e6tn3vextncn.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,60937d39419c41b45608ea5959d3afc529d30523,"UWBF_24952 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,18.0,hour,aq1e6tn3vextncn,30000,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,19000,200,05-Mar-2020,1578947.3684200002,-551159675.047791,2686403.51644284
57,r1e6ge2n8x7q5p,b11,5ef266ebd6c89f7426275714,sample.transcriptic.aq1e6tn44zk8cnb.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,0b1d4e69073e630e367ff5b8d0e01122afd3faba,"UWBF_24952 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,20.0,hour,aq1e6tn44zk8cnb,30000,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,12000,200,05-Mar-2020,2500000.0,-551159675.047791,2686403.51644284
58,r1e6ge2n8x7q5p,b11,5ef2676efdcaed7ae4c67b51,sample.transcriptic.aq1e6tn4bk6z9y9.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,56f5b30b0c270fba794a12a82f95a0616b1449f2,"UWBF_24952 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,22.0,hour,aq1e6tn4bk6z9y9,30000,YS-TS35C-03-05-2020-T3,Sytox-YeastGates,SytoxYG-Plate,9000,200,05-Mar-2020,3333333.33333,-551159675.047791,2686403.51644284
59,r1e6ge2n8x7q5p,b11,5ef266ec4a888501c32f6ad5,sample.transcriptic.aq1e6tn4gn44zb4.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,transcriptic,1,711ff965528f26a9f810d7c2fcffe6d44088e680,"UWBF_24952 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,24.0,hour,aq1e6tn4gn44zb4,30000,YS-TS35C-03-05-2020-T4,Sytox-YeastGates,SytoxYG-Plate,9000,200,05-Mar-2020,3333333.33333,-551159675.047791,2686403.51644284
