,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,r1dvbs7kdxq4md,a1,5ef26518ed7a130d9ba086bd,sample.transcriptic.aq1dvmrawcr5tg9.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,7,3d500e3a0450248cdbd684ec6f406dfc64a0c7aa,"UWBF_6390 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,18.0,hour,aq1dvmrawcr5tg9,4279,TimeSeries-12-12-2019-Run3P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,71316.66667,-87100835.53120442,330578.2017628627
30,r1dvbs7kdxq4md,a5,5ef26433d3e14018ee86ef27,sample.transcriptic.aq1dvnc7pnpy33d.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,374b94139d20eb1c3a7c0f1fd67f9786c1e2fcfa,"UWBF_24926 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",30.0,celsius,22.0,hour,aq1dvnc7pnpy33d,2010,TimeSeries-12-12-2019-Run3P3,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,33500.0,-51193908.356386624,118058.33181065405
31,r1dvbs7kdxq4md,a5,5ef26540a5ee1ef6f4537baf,sample.transcriptic.aq1dvnnsmqyazkc.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,1cb045beb45175549fe20be424443fa3c798b543,"UWBF_24926 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",30.0,celsius,24.0,hour,aq1dvnnsmqyazkc,24416,TimeSeries-12-12-2019-Run3P4,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,406933.33333,-51193908.356386624,118058.33181065405
32,r1dvbs7kdxq4md,a6,5ef264b87729660395322c3d,sample.transcriptic.aq1dvmrawcte7rc.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,9d83d9540996a7e883a00e546fcda01b894b6750,"UWBF_24926 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,18.0,hour,aq1dvmrawcte7rc,24941,TimeSeries-12-12-2019-Run3P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,415683.33333,-180767463.1632939,1696182.7337011509
33,r1dvbs7kdxq4md,a6,5ef26431d3e14018ee86ef1b,sample.transcriptic.aq1dvn2sw3jmdxq.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,dd271eee1bf8282a04cf6549768827597f428161,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,20.0,hour,aq1dvn2sw3jmdxq,30000,TimeSeries-12-12-2019-Run3P2,Sytox-YeastGates,SytoxYG-Plate,56000,200,12-Dec-2019,535714.2857100001,-180767463.1632939,1696182.7337011509
34,r1dvbs7kdxq4md,a6,5ef26437d3e14018ee86ef42,sample.transcriptic.aq1dvnc7pnr497b.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,613919a1eed7e04a6fd1ce5e284e55b8f78e131b,"UWBF_24926 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,22.0,hour,aq1dvnc7pnr497b,30000,TimeSeries-12-12-2019-Run3P3,Sytox-YeastGates,SytoxYG-Plate,12000,200,12-Dec-2019,2500000.0,-180767463.1632939,1696182.7337011509
35,r1dvbs7kdxq4md,a6,5ef2646f1fd442b868a380b9,sample.transcriptic.aq1dvnnsmqyazke.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,604d544a0bb745c5d0b0f7d85c90bd6a4d0acb0d,"UWBF_24926 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,24.0,hour,aq1dvnnsmqyazke,30000,TimeSeries-12-12-2019-Run3P4,Sytox-YeastGates,SytoxYG-Plate,9000,200,12-Dec-2019,3333333.33333,-180767463.1632939,1696182.7337011509
36,r1dvbs7kdxq4md,a7,5ef26503ed7a130d9ba08636,sample.transcriptic.aq1dvmrawcte7re.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,de0edb006084f05f52a32cf4206eaf4d7f957de8,"UWBF_24926 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",30.0,celsius,18.0,hour,aq1dvmrawcte7re,30000,TimeSeries-12-12-2019-Run3P1,Sytox-YeastGates,SytoxYG-Plate,48000,200,12-Dec-2019,625000.0,-341515922.403719,1702813.1996171968
37,r1dvbs7kdxq4md,a7,5ef2653ca5ee1ef6f4537b94,sample.transcriptic.aq1dvn2sw3jmdxs.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,5b5423e2006b591e3c6ccd8a26d07ab36a109251,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",30.0,celsius,20.0,hour,aq1dvn2sw3jmdxs,30000,TimeSeries-12-12-2019-Run3P2,Sytox-YeastGates,SytoxYG-Plate,41000,200,12-Dec-2019,731707.31707,-341515922.403719,1702813.1996171968
38,r1dvbs7kdxq4md,a7,5ef2631e841e1fe9d0375833,sample.transcriptic.aq1dvnc7pnr497d.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,012f05dd35f597fd2ef1282ff390ad9c2e979621,"UWBF_24926 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",30.0,celsius,22.0,hour,aq1dvnc7pnr497d,30000,TimeSeries-12-12-2019-Run3P3,Sytox-YeastGates,SytoxYG-Plate,11000,200,12-Dec-2019,2727272.72727,-341515922.403719,1702813.1996171968
39,r1dvbs7kdxq4md,a7,5ef26319841e1fe9d0375815,sample.transcriptic.aq1dvnnsmqzf7qc.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,0413445cb6030ae4f0156ade419dac6fc6bbe07d,"UWBF_24926 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",30.0,celsius,24.0,hour,aq1dvnnsmqzf7qc,30000,TimeSeries-12-12-2019-Run3P4,Sytox-YeastGates,SytoxYG-Plate,11000,200,12-Dec-2019,2727272.72727,-341515922.403719,1702813.1996171968
40,r1dvbs7kdxq4md,a8,5ef264c37729660395322c88,sample.transcriptic.aq1dvmrawcujdvc.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,af032fc08f96c98933e68c7d6c96a0bf52a350a8,"UWBF_24926 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",30.0,celsius,18.0,hour,aq1dvmrawcujdvc,12498,TimeSeries-12-12-2019-Run3P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,208300.0,-63892571.44547551,791633.3335640162
41,r1dvbs7kdxq4md,a8,5ef263f269af12f7c2e3bf1e,sample.transcriptic.aq1dvn2sw3krm3q.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,651f58a22ae160649b5e44bf008ed49bf716bbf2,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",30.0,celsius,20.0,hour,aq1dvn2sw3krm3q,8488,TimeSeries-12-12-2019-Run3P2,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,141466.66667,-63892571.44547551,791633.3335640162
42,r1dvbs7kdxq4md,a8,5ef264b67729660395322c34,sample.transcriptic.aq1dvnc7pns8fbb.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,31aa03b3a15c686c00ff466575f4efe289be0fc3,"UWBF_24926 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",30.0,celsius,22.0,hour,aq1dvnc7pns8fbb,19006,TimeSeries-12-12-2019-Run3P3,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,316766.66667,-63892571.44547551,791633.3335640162
43,r1dvbs7kdxq4md,a8,5ef265868bf46ccbe7aceb53,sample.transcriptic.aq1dvnnsmqzf7qe.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,1257674c736a4e8b741eca31af741489f46cebf2,"UWBF_24926 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",30.0,celsius,24.0,hour,aq1dvnnsmqzf7qe,30000,TimeSeries-12-12-2019-Run3P4,Sytox-YeastGates,SytoxYG-Plate,12000,200,12-Dec-2019,2500000.0,-63892571.44547551,791633.3335640162
44,r1dvbs7kdxq4md,a9,5ef26319841e1fe9d0375812,sample.transcriptic.aq1dvmrawcujdve.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,b6fd484754322b2f0182c60d09d147a0187a77a5,"UWBF_24926 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",30.0,celsius,18.0,hour,aq1dvmrawcujdve,23405,TimeSeries-12-12-2019-Run3P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,390083.33333,-203690002.41426212,1408649.3595643577
45,r1dvbs7kdxq4md,a9,5ef26324841e1fe9d037585a,sample.transcriptic.aq1dvn2sw3krm3s.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,117109016986cb9217e544126007d6d4fe6577d3,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",30.0,celsius,20.0,hour,aq1dvn2sw3krm3s,30000,TimeSeries-12-12-2019-Run3P2,Sytox-YeastGates,SytoxYG-Plate,58000,200,12-Dec-2019,517241.37931000005,-203690002.41426212,1408649.3595643577
46,r1dvbs7kdxq4md,a9,5ef264801fd442b868a38125,sample.transcriptic.aq1dvnc7pns8fbd.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,cc868f3abc084b9a49cd914c8568d2a878d4ac82,"UWBF_24926 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",30.0,celsius,22.0,hour,aq1dvnc7pns8fbd,30000,TimeSeries-12-12-2019-Run3P3,Sytox-YeastGates,SytoxYG-Plate,15000,200,12-Dec-2019,2000000.0,-203690002.41426212,1408649.3595643577
47,r1dvbs7kdxq4md,a9,5ef2657a8bf46ccbe7aceb05,sample.transcriptic.aq1dvnnsmqzf7qg.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,b33abb0b678fd6505c85ed2a500981549db15e18,"UWBF_24926 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",30.0,celsius,24.0,hour,aq1dvnnsmqzf7qg,30000,TimeSeries-12-12-2019-Run3P4,Sytox-YeastGates,SytoxYG-Plate,11000,200,12-Dec-2019,2727272.72727,-203690002.41426212,1408649.3595643577
48,r1dvbs7kdxq4md,b1,5ef263679c348cde99e47ee6,sample.transcriptic.aq1dvmrawcwtt5e.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,8,3d500e3a0450248cdbd684ec6f406dfc64a0c7aa,"UWBF_6390 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,18.0,hour,aq1dvmrawcwtt5e,8352,TimeSeries-12-12-2019-Run3P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,139200.0,-68598969.34686235,758074.435450677
49,r1dvbs7kdxq4md,b1,5ef2642bd3e14018ee86eefa,sample.transcriptic.aq1dvn2sw3nzzbt.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,8,a2dbe0e4b1e240740ddd294a87c35c5c34f8f76d,"UWBF_6390 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,20.0,hour,aq1dvn2sw3nzzbt,5884,TimeSeries-12-12-2019-Run3P2,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,98066.66667,-68598969.34686235,758074.435450677
50,r1dvbs7kdxq4md,b1,5ef2638f800a902fd198b153,sample.transcriptic.aq1dvnc7pnugukd.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,8,302386aea00862ffd523912a8ddfbe0731beff7f,"UWBF_6390 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,22.0,hour,aq1dvnc7pnugukd,30000,TimeSeries-12-12-2019-Run3P3,Sytox-YeastGates,SytoxYG-Plate,46000,200,12-Dec-2019,652173.91304,-68598969.34686235,758074.435450677
51,r1dvbs7kdxq4md,b1,5ef26317841e1fe9d0375809,sample.transcriptic.aq1dvnnsmr3qkyg.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,8,a943da9fc4e788330b1a30442a47f6d7abfb7161,"UWBF_6390 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,24.0,hour,aq1dvnnsmr3qkyg,30000,TimeSeries-12-12-2019-Run3P4,Sytox-YeastGates,SytoxYG-Plate,14000,200,12-Dec-2019,2142857.14286,-68598969.34686235,758074.435450677
52,r1dvbs7kdxq4md,b10,5ef2638a800a902fd198b12f,sample.transcriptic.aq1dvmrawd28dhm.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,7da24376530a11e4d1e1c7844f56fa0282781c08,"UWBF_24952 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",30.0,celsius,18.0,hour,aq1dvmrawd28dhm,233,TimeSeries-12-12-2019-Run3P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,3883.3333299999995,-120504918.84177497,12250.000172124095
53,r1dvbs7kdxq4md,b10,5ef263669c348cde99e47ee0,sample.transcriptic.aq1dvn2sw3tjsuw.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,120bf9996bfb38f2da66a342f6df5bea876bb6e7,"UWBF_24952 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",30.0,celsius,20.0,hour,aq1dvn2sw3tjsuw,180,TimeSeries-12-12-2019-Run3P2,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,3000.0,-120504918.84177497,12250.000172124095
54,r1dvbs7kdxq4md,b10,5ef26442d3e14018ee86ef84,sample.transcriptic.aq1dvnc7pnxweyk.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,031d7f74f3b2fd5c09ea36cba19208d78b27ae63,"UWBF_24952 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",30.0,celsius,22.0,hour,aq1dvnc7pnxweyk,182,TimeSeries-12-12-2019-Run3P3,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,3033.33333,-120504918.84177497,12250.000172124095
55,r1dvbs7kdxq4md,b10,5ef264731fd442b868a380d4,sample.transcriptic.aq1dvnnsmr89dgm.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,046454e3d2850abef64c2903e836afd1d271cd20,"UWBF_24952 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",30.0,celsius,24.0,hour,aq1dvnnsmr89dgm,2345,TimeSeries-12-12-2019-Run3P4,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,39083.33333,-120504918.84177497,12250.000172124095
56,r1dvbs7kdxq4md,b11,5ef2638d800a902fd198b147,sample.transcriptic.aq1dvmrawd3cknj.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,80aaf08f24f783661119761ed12405a72347e2cb,"UWBF_24952 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",30.0,celsius,18.0,hour,aq1dvmrawd3cknj,26851,TimeSeries-12-12-2019-Run3P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,447516.66667,-124500204.76986559,1414776.522667454
57,r1dvbs7kdxq4md,b11,5ef265808bf46ccbe7aceb29,sample.transcriptic.aq1dvn2sw3tjsuy.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,572f9af35d3db2cc4550e52614d26ae3578e17fb,"UWBF_24952 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",30.0,celsius,20.0,hour,aq1dvn2sw3tjsuy,29059,TimeSeries-12-12-2019-Run3P2,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,484316.66667,-124500204.76986559,1414776.522667454
58,r1dvbs7kdxq4md,b11,5ef264c67729660395322c9a,sample.transcriptic.aq1dvnc7pnz2n4h.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,6db4602ccaba1bda504f33a687ae2924ca72c258,"UWBF_24952 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",30.0,celsius,22.0,hour,aq1dvnc7pnz2n4h,30000,TimeSeries-12-12-2019-Run3P3,Sytox-YeastGates,SytoxYG-Plate,15000,200,12-Dec-2019,2000000.0,-124500204.76986559,1414776.522667454
59,r1dvbs7kdxq4md,b11,5ef26380800a902fd198b0f9,sample.transcriptic.aq1dvnnsmr9dkmk.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,3,8429c605befd0c3b09f41d70f6b6bd57500e9d35,"UWBF_24952 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",30.0,celsius,24.0,hour,aq1dvnnsmr9dkmk,30000,TimeSeries-12-12-2019-Run3P4,Sytox-YeastGates,SytoxYG-Plate,11000,200,12-Dec-2019,2727272.72727,-124500204.76986559,1414776.522667454
